[17:46:56.835] INFO  - Epoch: 1
[17:46:56.902] INFO  - Size: 784 128 10 10
[17:46:56.903] INFO  - Error: 1.5499704
[17:48:05.593] INFO  - Epoch: 2
[17:48:05.634] INFO  - Size: 784 130 30 10
[17:48:05.634] INFO  - Error: 1.8306847
[17:49:28.065] INFO  - Epoch: 3
[17:49:28.110] INFO  - Size: 784 130 30 10
[17:49:28.110] INFO  - Error: 1.7512674
[17:50:45.817] INFO  - Epoch: 4
[17:50:45.871] INFO  - Size: 784 130 30 10
[17:50:45.871] INFO  - Error: 1.8896437
[17:52:11.183] INFO  - Epoch: 5
[17:52:11.237] INFO  - Size: 784 130 30 10
[17:52:11.237] INFO  - Error: 1.8492316
[17:53:37.948] INFO  - Epoch: 6
[17:53:37.989] INFO  - Size: 784 130 30 10
[17:53:37.989] INFO  - Error: 1.8309295
[17:55:00.414] INFO  - Epoch: 7
[17:55:00.495] INFO  - Size: 784 130 30 10
[17:55:00.495] INFO  - Error: 1.8255932
[17:56:28.622] INFO  - Epoch: 8
[17:56:28.677] INFO  - Size: 784 130 30 10
[17:56:28.677] INFO  - Error: 1.7399366
[17:57:50.411] INFO  - Epoch: 9
[17:57:50.452] INFO  - Size: 784 130 30 10
[17:57:50.452] INFO  - Error: 1.7382458
[17:59:11.893] INFO  - Test: 0.11349999904632568
