[16:08:57.434] INFO  - Epoch: 1
[16:08:57.473] INFO  - Size: 784 128 10 10
[16:08:57.474] INFO  - Error: 1.5538923
[16:10:01.597] INFO  - Epoch: 2
[16:10:01.675] INFO  - Size: 784 130 30 10
[16:10:01.675] INFO  - Error: 1.8293949
[16:11:22.082] INFO  - Epoch: 3
[16:11:22.145] INFO  - Size: 784 130 30 10 10
[16:11:22.145] INFO  - Error: 1.733349
[16:12:55.897] INFO  - Epoch: 4
[16:12:55.936] INFO  - Size: 784 130 30 10 10
[16:12:55.936] INFO  - Error: 1.8037423
[16:14:29.966] INFO  - Epoch: 5
[16:14:30.010] INFO  - Size: 784 130 30 10 10
[16:14:30.010] INFO  - Error: 1.8256311
[16:16:03.267] INFO  - Epoch: 6
[16:16:03.355] INFO  - Size: 784 130 30 10 10
[16:16:03.355] INFO  - Error: 1.7901601
[16:17:31.791] INFO  - Epoch: 7
[16:17:31.829] INFO  - Size: 784 130 30 10 10
[16:17:31.830] INFO  - Error: 1.8307564
[16:18:59.129] INFO  - Epoch: 8
[16:18:59.209] INFO  - Size: 784 130 30 10 10
[16:18:59.212] INFO  - Error: 1.7865512
[16:20:33.273] INFO  - Epoch: 9
[16:20:33.323] INFO  - Size: 784 130 30 10 10
[16:20:33.323] INFO  - Error: 1.7908136
[16:22:10.163] INFO  - Test: 0.11349999904632568
