[01:11:32.049] INFO  - Epoch: 10
[01:11:32.522] INFO  - Size: 784 128 10 10
[01:11:32.523] INFO  - Error: 9.674072
[01:14:45.619] INFO  - Epoch: 20
[01:14:46.308] INFO  - Size: 784 189 30 10
[01:14:46.309] INFO  - Error: 9.0
[01:22:05.990] INFO  - Epoch: 30
[01:22:06.798] INFO  - Size: 784 133 31 10
[01:22:06.799] INFO  - Error: 9.189413
[01:27:50.779] INFO  - Epoch: 40
[01:27:51.703] INFO  - Size: 784 148 30 10
[01:27:51.703] INFO  - Error: 9.413979
[01:33:21.017] INFO  - Test: 0.09799999743700027
