[22:22:26.512] INFO  - Epoch: 1
[22:22:27.099] INFO  - Size: 784 128 10 10
[22:22:27.099] INFO  - Error: 1.932233
[22:33:19.724] INFO  - Epoch: 2
[22:33:20.494] INFO  - Size: 784 189 30 10
[22:33:20.494] INFO  - Error: 2.79856
[22:49:24.777] INFO  - Epoch: 3
[22:49:25.955] INFO  - Size: 784 219 30 10
[22:49:25.955] INFO  - Error: 2.4523048
[23:12:07.251] INFO  - Epoch: 4
[23:12:08.471] INFO  - Size: 784 234 30 10
[23:12:08.471] INFO  - Error: 2.4881637
[23:38:27.654] INFO  - Test: 0.10320000350475311
