[21:59:13.376] INFO  - Epoch: 1
[21:59:13.428] INFO  - Size: 784 128 10 10
[21:59:13.428] INFO  - Error: 1.7654278
[22:00:28.019] INFO  - Epoch: 2
[22:00:28.091] INFO  - Size: 784 130 30 10
[22:00:28.091] INFO  - Error: 2.0106864
[22:01:39.518] INFO  - Epoch: 3
[22:01:39.582] INFO  - Size: 784 130 30 10
[22:01:39.582] INFO  - Error: 2.21151
[22:02:50.334] INFO  - Epoch: 4
[22:02:50.389] INFO  - Size: 784 130 30 10
[22:02:50.390] INFO  - Error: 1.9556884
[22:03:53.422] INFO  - Test: 0.10100000351667404
