[22:04:42.248] INFO  - Epoch: 1
[22:04:42.283] INFO  - Size: 784 128 10 10
[22:04:42.283] INFO  - Error: 1.7976093
[22:05:39.924] INFO  - Epoch: 2
[22:05:40.014] INFO  - Size: 784 189 30 10
[22:05:40.014] INFO  - Error: 2.3334727
[22:07:18.298] INFO  - Epoch: 3
[22:07:18.360] INFO  - Size: 784 219 30 10
[22:07:18.360] INFO  - Error: 2.6955912
[22:10:09.028] INFO  - Epoch: 4
[22:10:09.166] INFO  - Size: 784 234 30 10
[22:10:09.167] INFO  - Error: 2.8325286
[22:13:25.895] INFO  - Test: 0.11349999904632568
