[02:57:13.180] INFO  - Epoch: 10
[02:57:13.560] INFO  - Size: 784 128 10 10
[02:57:13.560] INFO  - Error: 1.9009328
[03:01:48.627] INFO  - Epoch: 20
[03:01:49.843] INFO  - Size: 784 130 30 10
[03:01:49.843] INFO  - Error: 2.0891073
[03:08:09.391] INFO  - Epoch: 30
[03:08:10.362] INFO  - Size: 784 153 30 10
[03:08:10.362] INFO  - Error: 2.227099
[03:16:51.680] INFO  - Epoch: 40
[03:16:52.370] INFO  - Size: 784 130 30 10
[03:16:52.371] INFO  - Error: 2.274017
[03:21:32.044] INFO  - Test: 0.13830000162124634
