[17:13:14.425] INFO  - Epoch: 1
[17:13:14.456] INFO  - Size: 784 128 10 10
[17:13:14.457] INFO  - Error: 1.6563433
[17:14:16.161] INFO  - Epoch: 2
[17:14:16.219] INFO  - Size: 784 130 30 10
[17:14:16.219] INFO  - Error: 1.712422
[17:15:32.937] INFO  - Epoch: 3
[17:15:32.992] INFO  - Size: 784 130 30 10
[17:15:32.992] INFO  - Error: 1.8079208
[17:16:53.333] INFO  - Epoch: 4
[17:16:53.369] INFO  - Size: 784 130 30 10
[17:16:53.369] INFO  - Error: 1.7831819
[17:18:14.977] INFO  - Epoch: 5
[17:18:15.030] INFO  - Size: 784 130 30 10
[17:18:15.031] INFO  - Error: 1.8161433
[17:19:37.766] INFO  - Epoch: 6
[17:19:37.826] INFO  - Size: 784 130 30 10
[17:19:37.826] INFO  - Error: 1.8646184
[17:20:57.928] INFO  - Epoch: 7
[17:20:57.981] INFO  - Size: 784 130 30 10
[17:20:57.981] INFO  - Error: 1.8237833
[17:22:21.539] INFO  - Epoch: 8
[17:22:21.593] INFO  - Size: 784 130 30 10
[17:22:21.593] INFO  - Error: 1.7347432
[17:23:47.180] INFO  - Epoch: 9
[17:23:47.233] INFO  - Size: 784 130 30 10
[17:23:47.233] INFO  - Error: 1.7707981
[17:25:07.442] INFO  - Test: 0.11349999904632568
