[16:38:18.998] INFO  - Epoch: 10
[16:38:19.281] INFO  - Size: 784 128 10 10
[16:38:19.282] INFO  - Error: 1.8294687
[16:39:49.775] INFO  - Epoch: 20
[16:39:50.148] INFO  - Size: 784 131 30 10
[16:39:50.148] INFO  - Error: 2.1569781
[16:41:57.117] INFO  - Epoch: 30
[16:41:57.604] INFO  - Size: 784 146 34 10
[16:41:57.604] INFO  - Error: 2.1659071
[16:44:37.445] INFO  - Epoch: 40
[16:44:38.110] INFO  - Size: 784 152 34 10
[16:44:38.111] INFO  - Error: 2.15413
[16:46:44.508] INFO  - Test: 0.4896000027656555
